facility_id,locality,name,facility_type,license_type,capacity,ages,business_hours,administrator,subsidy,license_id
48929,Fairfax County,Shabnum Siddique,System Approved FDH,,,,,Shabnum Siddique,Yes,13
48930,Chesapeake,Tidewater Adventist Academy,Certified Pre-School,,16,4 years - 6 years 11 months VDSS Contact: Emil Orencia: (757) 570-9419,"8:00am - M-Th: 3:00pm; F: 1:30pm, Monday - Friday",Ms. Loretta Cak,No,"55 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> --> Top Thank you for visiting. How was your experience? X --> --> --> -->"
48931,Chesterfield,The Learning Experience,Child Day Center,Two Year,189,1 month - 12 years 11 months,"6:30 a.m. - 6:30 p.m., Monday - Friday",Grace Huxtable-Mount,Yes,1109391
48935,Fairfax County,Shawnda Burk,Family Day Home,Two Year,7,Birth - 12 years 11 months,"6:00 am - 6:00 pm, Monday - Sunday",,Yes,1110418
48938,Fairfax County,Vienna Adventist Academy,Certified Pre-School,,12,3 years - 4 years 11 months VDSS Contact: Hawa Johnson: (571) 255-9072,"7:35am - 3:05pm, Monday - Friday",Christopher Simons,No,"57 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> --> Top Thank you for visiting. How was your experience? X --> --> --> -->"
48941,Lynchburg,Living Word Ministry,Religious Exempt Child Day Center,Exempt,30,2 years 6 months - 11 years 6 months VDSS Contact: Krysten Hunt: (804) 335-6724,"6:30 am - 6:00 pm, Monday - Friday",Renee Washington,Yes,1106159
48944,Charlotte County,Midway Baptist Church,Religious Exempt Child Day Center,Exempt,20,3 years - 5 years 11 months VDSS Contact: Krysten Hunt: (804) 335-6724,"9:00 AM - 12 Noon, Monday & Thursday",Donna Whitlow,No,"1106160 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> --> Top Thank you"
48955,Fauquier,Sophie Nganje,Family Day Home,One Year,4,6 months - 12 years 11 months,"8:00 am - 5:00 pm, Monday - Friday",,No,1110419
48957,Accomack,Boys & Girls Clubs of Southeast Virginia-Eastern Shore Club,Child Day Center,Two Year,200,5 years - 12 years,"2:30pm(school year) 7:30am(summer) - 8:00pm(school year) 5:30pm(summer), Monday - Friday",Kathy Custis,Yes,1109394
48958,Spotsylvania,Tiffany's Learning Center LLC,Child Day Center,Two Year,100,1 month - 12 years 11 months,"6:00 am - 6:00 pm, Monday - Friday",Heather Elkins,Yes,1109395
48969,Newport News,Kidz Comfort Zone II Learning Academy LLC,Child Day Center,Two Year,77,1 month - 12 years 11 months,"5:00 am - 10:00 pm, Monday - Saturday",Rachelene Lough,Yes,1109396
48983,Fairfax County,Mehnaz Saeed,Local Ordinance Approved FDH,,,,,Mehnaz Saeed,Yes,910
48984,Prince William,Edgar Salvador,Family Day Home,Two Year,12,2 months - 12 years 11 months,"5:30 am - 6:00 pm, Monday - Sunday",,Yes,1110422
48996,Prince William,Nayra De Ponce,Family Day Home,Two Year,8,2 months - 7 years 11 months,"7:30 am - 7:00 pm, Monday - Friday",,Yes,1110430
48997,Fairfax County,Primrose School of Reston,Child Day Center,Two Year,154,1 month - 12 years 11 months,"7:00am - 6:00pm, Monday - Friday",Sunny Patel,No,1109400
48999,Fairfax County,Noemy Bonilla,Family Day Home,Two Year,7,3 months - 12 years 11 months,"7:00AM - 6:00PM, Monday - Thursday",,Yes,1110431
49001,Petersburg,Young Men's Christian Association of Greater Richmond - Westview,Child Day Center,Two Year,100,3 years 9 months - 5 years 11 months,"7:00 a.m. - 8:30 a.m. - 3:00 p.m. - 6:00 p.m., Monday - Friday",Josh Green,No,1109401
49002,Suffolk,Deatrice Rabb-Green,Family Day Home,Two Year,12,1 month - 12 years 11 months,"5:59a - 5:59a, Monday - Sunday",,Yes,1110433
49004,Alexandria,Anam Jahan,Local Ordinance Approved FDH,,,,,Anam Jahan,Yes,911
49009,Henrico,"Happy Hearts Childcare Development Center, LLC",Child Day Center,Two Year,45,1 month - 12 years 11 months,"6:30 AM - 6:00 PM, M,T,W,TH,F",Marquisha White,Yes,1109404
49017,Charlottesville,The International School Of Charlottesville,Child Day Center,Two Year,208,2 years - 12 years 11 months,"7:45 AM - 5:15 PM, Monday - Friday",Adriana Collazos-Gil,No,1109407
49018,Loudoun,Salma Nooristany,Family Day Home,Two Year,12,3 months - 5 years 11 months,"8:00am - 5:00pm, Monday - Friday",,No,1110434
49021,Fairfax County,My Baby Steps Academy,Child Day Center,Two Year,150,1 month - 12 years 11 months,"7:00 am - 6:00 pm, Monday - Friday",Wilson Marroquin,No,1109408
49022,Culpeper,Kid Central,Child Day Center,Two Year,117,Birth - 3 years 11 months,"7:00 AM - 5:00 PM, Monday - Friday",Dorenda Pullen,Yes,1109409
49024,Fairfax County,Gloria Arias Paz,Local Ordinance Approved FDH,,,,,Gloria Arias,Yes,913
49027,Fairfax County,Lily Pad at Metro Park,Child Day Center,Two Year,57,Birth - 5 years 11 months,"7:00am - 6:00pm, Monday - Friday",Bonnie Lamalfa,No,1109411
49028,Louisa,Cynthia Garrett,Family Day Home,Two Year,12,1 month - 12 years 11 months,"7:00 AM - 6:59 AM, Sunday - Saturday",,Yes,1110436
49029,Fairfax County,Tiera Saunders,Family Day Home,Two Year,5,2 months - 12 years 11 months,"6:00 a.m. - 6:30 p.m., Monday - Friday",,Yes,1110437
49030,Stafford,Ralliny Noyes,Family Day Home,One Year,12,3 months - 12 years 11 months,"7:00 am - 5:00 pm, Monday - Friday",,No,1110438
49032,Prince William,Sherry Sclater,Family Day Home,Two Year,10,Birth - 12 years 11 months,"6:00 AM - 5:30 PM, Monday - Friday",,Yes,1110440
49043,Richmond City,The Sprout School at Second Presbyterian,Child Day Center,Two Year,82,2 months - 6 years 11 months,"7:00 a.m. - 6:00 p.m., Monday - Friday",Lynne Robinson,Yes,1109413
49044,Loudoun,The Learning Experience - Ashburn,Child Day Center,Two Year,167,1 month - 12 years 11 months,"6:30am - 6:30pm, Monday - Friday",Tenea Starks,Yes,1109414
49045,Portsmouth,"Babysteps Child Development Center Too, LLC",Child Day Center,Two Year,39,1 month - 12 years,"6:30am - 6:00pm, Monday - Friday",Ms. Kamla Mcintyre,Yes,1109415
49046,Prince William,ImagiNation Learning Center - Bristow,Child Day Center,Two Year,164,1 month - 12 years 11 months,"6:30 am - 6:30 pm, Monday - Friday",Sherry Kose,Yes,1109416
49047,Stafford,Dineshia Taylor,Family Day Home,Two Year,5,Birth - 5 years 11 months,"5:30 am - 6:00 pm, Monday - Friday",,No,1110442
49049,Richmond County,Mile High Kids and Community Development - Richmond County,Child Day Center,Two Year,17,3 years - 5 years 11 months,"7:30 am - 3:30 pm, Monday - Friday",Dr. Cardell C. Patillo,No,1109418
49050,Essex,Mile High Kids and Community Development - Essex,Child Day Center,Two Year,40,3 years - 5 years 11 months,"7:30 a.m. - 3:30 p.m., Monday - Friday",Dr. Cardell C. Patillo,No,1109419
49051,Westmoreland,Mile High Kids and Community Development - Colonial Beach,Child Day Center,Two Year,20,3 years - 5 years 11 months,"7:30 a.m. - 3:30 p.m., Monday - Friday",Dr. Cardell C. Patillo,No,1109420
49052,Westmoreland,Mile High Kids and Community Development - Cople,Child Day Center,Two Year,20,3 years - 5 years 11 months,"7:30 am - 3:30 pm, Monday - Friday",Dr. Cardell C. Patillo,No,1109421
49053,King George,Kristha Scott,Family Day Home,One Year,12,Birth - 12 years 11 months,"6:00 am - 5:30 pm, Sunday - Saturday",,Yes,1110443
49054,Fairfax County,The Children's Place,Child Day Center,Two Year,65,1 month - 12 years 11 months,"7:00 am - 6:00pm, Monday - Friday",Kanchana Samarakone,No,1109422
49055,Stafford,Sparks Early Learning Academy,Child Day Center,Two Year,49,1 month - 12 years 11 months,"6:30 a.m. - 5:30 a.m., Monday - Friday",Keisha Kirk,Yes,1109423
49060,Hanover,County Line Montessori,Child Day Center,Two Year,40,2 years 6 months - 12 years 11 months,"8:15 AM - 5:00 PM, Monday - Friday",Sarah Macguiheen,Yes,1109424
49062,Fairfax County,Etelbina Marroquin,Family Day Home,Two Year,12,1 month - 12 years 11 months,"7:00 am - 6:00 pm, Monday - Friday",,Yes,1110445
49071,Fairfax County,SACC at Lorton Community Center,Child Day Center,Two Year,80,5 years - 12 years 11 months,"7:00am - 6:15pm, Monday - Friday",Chris Scales,Yes,1109425
49073,Henrico,Tameka Mills,Voluntary Registration Registration Duration: Two Year,,4,1 year - 12 years VDSS Contact: Tara Barton: (804) 381-8487,"6:30 a.m. - 6:00 p.m., Monday - Friday",,Yes,5717
49074,Lynchburg,Lakeisha Cameron,Family Day Home,Two Year,5,1 month - 12 years 11 months,"6:00 am - 6:00 am, Monday - Saturday",,Yes,1110449
49091,Alexandria,Monarch Montessori School,Child Day Center,Two Year,30,1 month - 12 years 11 months,"7:40 am - 5:30 pm, Monday - Friday",Dr Charlotte Haynes,Yes,1109427
49092,Loudoun,Huma Siddiqui,Family Day Home,Two Year,12,1 month - 10 years 11 months,"7:00 a.m. - 5:30 p.m., Monday - Friday",,No,1110450
49093,Norfolk,KCE Champions @ Lake Taylor Elementary,Child Day Center,Two Year,40,5 years - 12 years,"6:30 am - 6:00 pm, Monday - Friday",Ms. Desmine Burton,Yes,1109428
49105,Norfolk,KCE Champions LLC @ Lindenwood Elementary,Child Day Center,Two Year,30,5 years - 12 years,"6:30am for AM. 3:30pm for PM - 9:00am for AM. 6pm for PM, Monday - Friday",Erica Griffin,Yes,1109430
49106,Norfolk,KCE Champions @ Mary Calcott Elementary,Child Day Center,Two Year,40,5 years - 12 years,"6:30 am - 6:00 pm, Monday - Friday",Erica Griffin,Yes,1109431
49107,Hopewell,"Honey's Learning Center, LLC",Child Day Center,Two Year,36,1 month - 5 years 11 months,"6:30 am - 6:00 pm, Monday - Friday",Donna Brister,Yes,1109432
49112,Fairfax County,Alferlo Delos Angeles,Family Day Home,Two Year,12,2 months - 4 years 11 months,"7am - 6pm, Monday - Friday",,No,1110453
49117,Fairfax County,Blanca Salguero-Ramos,Family Day Home,One Year,7,1 month - 12 years 11 months,"06:00 - 23:00, Sunday - Saturday",,Yes,1110454
49129,James City,Child Development Resources Inc.-Early Head Start,Child Day Center,Two Year,48,1 month - 3 years 11 months,"7:00am - 5:00pm, Monday - Friday",Ms Tabitha Raines,Yes,1109433
49131,Fairfax County,Asma Javaid,Family Day Home,Two Year,12,Birth - 12 years 11 months,"6:00am - 6:00pm, Monday - Friday",,Yes,1110456
49133,Alexandria,Celebree School of Alexandria,Child Day Center,Two Year,195,1 month - 7 years 11 months,"6:30 am - 6:30 pm, Monday - Friday",Aiman Siddiqui Hasan,Yes,1109434
49135,Frederick,Blanca Rauda Pineda,Unlicensed/Unregistered FDH,,,,,Cristina Lizama,Yes,305
49136,Fairfax County,Farah Javid,Family Day Home,Two Year,12,2 months - 5 years 11 months,"8:00am - 5:00pm, Monday - Friday",,No,1110458
49140,Loudoun,Jorge Giraldez,Family Day Home,Two Year,12,1 year - 5 years 11 months,"7:30am - 5:30pm, Monday - Friday",,No,1110459
49142,Portsmouth,Biltmore Baptist Church,Religious Exempt Child Day Center,Exempt,60,3 years - 12 years VDSS Contact: Rene Old: (757) 404-1784,"6:30 am - 6:00 pm, Monday - Friday",Ms.. Nancy Stafford,No,"1106165 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> --> Top Thank you fo"
