ncessch,state,county_fips,county_name
360007703331,NY,36061,New York County
360007703348,NY,36061,New York County
360007703548,NY,36061,New York County
360007703646,NY,36061,New York County
360007703705,NY,36061,New York County
360007704356,NY,36061,New York County
360007704402,NY,36061,New York County
360007704405,NY,36061,New York County
360007704406,NY,36061,New York County
360007704407,NY,36061,New York County
360007704408,NY,36061,New York County
360007704410,NY,36061,New York County
360007704447,NY,36061,New York County
360007704454,NY,36061,New York County
360007704729,NY,36061,New York County
360007704778,NY,36061,New York County
360007705084,NY,36061,New York County
360007705085,NY,36061,New York County
360007705112,NY,36061,New York County
360007705499,NY,36061,New York County
360007705500,NY,36061,New York County
360007705522,NY,36061,New York County
360007705532,NY,36061,New York County
360007705539,NY,36061,New York County
360007705560,NY,36061,New York County
360007705566,NY,36061,New York County
360007705622,NY,36061,New York County
360007705623,NY,36061,New York County
360007705624,NY,36061,New York County
360007705625,NY,36061,New York County
360007705626,NY,36061,New York County
360007705764,NY,36061,New York County
360007705767,NY,36061,New York County
360007705768,NY,36061,New York County
360007705769,NY,36061,New York County
360007705770,NY,36061,New York County
360007705771,NY,36061,New York County
360007705772,NY,36061,New York County
360007706065,NY,36061,New York County
360007706077,NY,36061,New York County
360007706105,NY,36061,New York County
360007706108,NY,36061,New York County
360007706125,NY,36061,New York County
360007706126,NY,36061,New York County
360007706130,NY,36061,New York County
360007706158,NY,36061,New York County
360007706166,NY,36061,New York County
360007706169,NY,36061,New York County
360007706178,NY,36061,New York County
360007706191,NY,36061,New York County
360007706193,NY,36061,New York County
360007706207,NY,36061,New York County
360007706210,NY,36061,New York County
360007706251,NY,36061,New York County
360007706304,NY,36061,New York County
360007706309,NY,36061,New York County
360007706334,NY,36061,New York County
360007706361,NY,36061,New York County
360007706363,NY,36061,New York County
360007706371,NY,36061,New York County
360007706372,NY,36061,New York County
360007706373,NY,36061,New York County
360007706461,NY,36061,New York County
360007706462,NY,36061,New York County
360007706463,NY,36061,New York County
360007706466,NY,36061,New York County
360007706523,NY,36061,New York County
360007706602,NY,36061,New York County
360007706603,NY,36061,New York County
360007800592,NY,36061,New York County
360007800619,NY,36061,New York County
360007800687,NY,36061,New York County
360007802068,NY,36061,New York County
360007802235,NY,36061,New York County
360007802303,NY,36061,New York County
360007802308,NY,36061,New York County
360007802327,NY,36061,New York County
360007802335,NY,36061,New York County
360007802525,NY,36061,New York County
360007802539,NY,36061,New York County
360007802584,NY,36061,New York County
360007802591,NY,36061,New York County
360007802593,NY,36061,New York County
360007802640,NY,36061,New York County
360007802655,NY,36061,New York County
360007802677,NY,36061,New York County
360007802700,NY,36061,New York County
360007803550,NY,36061,New York County
360007803551,NY,36061,New York County
360007803552,NY,36061,New York County
360007803572,NY,36061,New York County
360007803579,NY,36061,New York County
360007803603,NY,36061,New York County
360007803607,NY,36061,New York County
360007803616,NY,36061,New York County
360007803622,NY,36061,New York County
360007804458,NY,36061,New York County
360007805113,NY,36061,New York County
360007805114,NY,36061,New York County
360007805505,NY,36061,New York County
360007805524,NY,36061,New York County
360007805627,NY,36061,New York County
360007805629,NY,36061,New York County
360007805630,NY,36061,New York County
360007805773,NY,36061,New York County
360007805774,NY,36061,New York County
360007806115,NY,36061,New York County
360007806135,NY,36061,New York County
360007806145,NY,36061,New York County
360007806146,NY,36061,New York County
360007806148,NY,36061,New York County
360007806185,NY,36061,New York County
360007806187,NY,36061,New York County
360007806547,NY,36061,New York County
360007900579,NY,36061,New York County
360007900593,NY,36061,New York County
360007900638,NY,36061,New York County
360007902061,NY,36061,New York County
360007902083,NY,36061,New York County
360007902223,NY,36061,New York County
360007902246,NY,36061,New York County
360007902294,NY,36061,New York County
360007902324,NY,36061,New York County
360007902366,NY,36061,New York County
360007902387,NY,36061,New York County
360007902407,NY,36061,New York County
360007902418,NY,36061,New York County
360007902529,NY,36061,New York County
360007902560,NY,36061,New York County
360007902605,NY,36061,New York County
360007902694,NY,36061,New York County
360007902919,NY,36061,New York County
360007902929,NY,36061,New York County
360007904412,NY,36061,New York County
360007904518,NY,36061,New York County
360007905530,NY,36061,New York County
360007905631,NY,36061,New York County
360007905632,NY,36061,New York County
360007905633,NY,36061,New York County
360007905634,NY,36061,New York County
360007905635,NY,36061,New York County
360007905998,NY,36061,New York County
360007906003,NY,36061,New York County
360007906016,NY,36061,New York County
360007906096,NY,36061,New York County
360008005528,NY,36061,New York County
360008100701,NY,36061,New York County
360008102141,NY,36061,New York County
360008102164,NY,36061,New York County
360008102176,NY,36061,New York County
360008102207,NY,36061,New York County
360008102455,NY,36061,New York County
360008102462,NY,36061,New York County
360008102475,NY,36061,New York County
360008102489,NY,36061,New York County
360008102577,NY,36061,New York County
360008102663,NY,36061,New York County
360008102670,NY,36061,New York County
360008102680,NY,36061,New York County
360008104436,NY,36061,New York County
360008104690,NY,36061,New York County
360008105115,NY,36061,New York County
360008105116,NY,36061,New York County
360008105117,NY,36061,New York County
360008105636,NY,36061,New York County
360008105639,NY,36061,New York County
360008105758,NY,36061,New York County
360008105780,NY,36061,New York County
360008105934,NY,36061,New York County
360008105944,NY,36061,New York County
360008105945,NY,36061,New York County
360008106256,NY,36061,New York County
360008106257,NY,36061,New York County
360008106379,NY,36061,New York County
360008106380,NY,36061,New York County
360008205526,NY,36061,New York County
360008300152,NY,36061,New York County
360008300519,NY,36061,New York County
360008300523,NY,36061,New York County
360008300528,NY,36061,New York County
360008300551,NY,36061,New York County
360008301265,NY,36061,New York County
360008301675,NY,36061,New York County
360008301676,NY,36061,New York County
360008302135,NY,36061,New York County
360008302374,NY,36061,New York County
360008302431,NY,36061,New York County
360008302472,NY,36061,New York County
360008302485,NY,36061,New York County
360008302519,NY,36061,New York County
360008302546,NY,36061,New York County
360008302550,NY,36061,New York County
360008302609,NY,36061,New York County
360008302643,NY,36061,New York County
360008302648,NY,36061,New York County
360008302658,NY,36061,New York County
360008302872,NY,36061,New York County
360008303681,NY,36061,New York County
360008303685,NY,36061,New York County
360008303691,NY,36061,New York County
360008303692,NY,36061,New York County
360008304305,NY,36061,New York County
360008304451,NY,36061,New York County
360008304517,NY,36061,New York County
360008304872,NY,36061,New York County
360008305642,NY,36061,New York County
360008305643,NY,36061,New York County
360008305644,NY,36061,New York County
360008305645,NY,36061,New York County
360008305647,NY,36061,New York County
360008305649,NY,36061,New York County
360008305782,NY,36061,New York County
360008305784,NY,36061,New York County
360008305871,NY,36061,New York County
360008305878,NY,36061,New York County
360008305909,NY,36061,New York County
360008305989,NY,36061,New York County
360008305990,NY,36061,New York County
360008306099,NY,36061,New York County
360008306330,NY,36061,New York County
360008306381,NY,36061,New York County
360008306490,NY,36061,New York County
360008306530,NY,36061,New York County
360008400749,NY,36005,Bronx County
360008400757,NY,36005,Bronx County
360008401338,NY,36005,Bronx County
360008401909,NY,36005,Bronx County
360008401983,NY,36005,Bronx County
360008402043,NY,36005,Bronx County
360008402056,NY,36005,Bronx County
360008402098,NY,36005,Bronx County
360008402122,NY,36005,Bronx County
360008402138,NY,36005,Bronx County
360008402143,NY,36005,Bronx County
360008402147,NY,36005,Bronx County
360008402191,NY,36005,Bronx County
360008402218,NY,36005,Bronx County
360008402269,NY,36005,Bronx County
360008402556,NY,36005,Bronx County
360008402578,NY,36005,Bronx County
360008403738,NY,36005,Bronx County
360008405118,NY,36005,Bronx County
360008405180,NY,36005,Bronx County
360008405187,NY,36005,Bronx County
360008405189,NY,36005,Bronx County
360008405504,NY,36005,Bronx County
360008405512,NY,36005,Bronx County
360008405517,NY,36005,Bronx County
360008405520,NY,36005,Bronx County
360008405521,NY,36005,Bronx County
360008405533,NY,36005,Bronx County
360008405650,NY,36005,Bronx County
360008405761,NY,36005,Bronx County
360008405785,NY,36005,Bronx County
360008405786,NY,36005,Bronx County
360008405873,NY,36005,Bronx County
360008405920,NY,36005,Bronx County
360008405988,NY,36005,Bronx County
360008406041,NY,36005,Bronx County
360008406056,NY,36005,Bronx County
360008406253,NY,36005,Bronx County
360008406352,NY,36005,Bronx County
360008406382,NY,36005,Bronx County
360008406383,NY,36005,Bronx County
360008406613,NY,36005,Bronx County
360008501964,NY,36005,Bronx County
360008501979,NY,36005,Bronx County
360008502085,NY,36005,Bronx County
360008502168,NY,36005,Bronx County
360008502211,NY,36005,Bronx County
360008502264,NY,36005,Bronx County
360008502285,NY,36005,Bronx County
360008502293,NY,36005,Bronx County
360008502295,NY,36005,Bronx County
360008502302,NY,36005,Bronx County
360008502354,NY,36005,Bronx County
360008502380,NY,36005,Bronx County
360008502401,NY,36005,Bronx County
360008502441,NY,36005,Bronx County
360008502456,NY,36005,Bronx County
360008502463,NY,36005,Bronx County
360008502479,NY,36005,Bronx County
360008502505,NY,36005,Bronx County
360008502509,NY,36005,Bronx County
360008502530,NY,36005,Bronx County
360008502547,NY,36005,Bronx County
360008502632,NY,36005,Bronx County
360008502968,NY,36005,Bronx County
360008503740,NY,36005,Bronx County
360008505121,NY,36005,Bronx County
360008505122,NY,36005,Bronx County
360008505123,NY,36005,Bronx County
360008505186,NY,36005,Bronx County
360008505652,NY,36005,Bronx County
360008505653,NY,36005,Bronx County
360008505654,NY,36005,Bronx County
360008505655,NY,36005,Bronx County
360008505657,NY,36005,Bronx County
360008505659,NY,36005,Bronx County
360008505789,NY,36005,Bronx County
360008505876,NY,36005,Bronx County
360008505982,NY,36005,Bronx County
360008505983,NY,36005,Bronx County
360008505984,NY,36005,Bronx County
360008505985,NY,36005,Bronx County
360008505986,NY,36005,Bronx County
360008506081,NY,36005,Bronx County
360008506156,NY,36005,Bronx County
360008506162,NY,36005,Bronx County
360008506221,NY,36005,Bronx County
360008506258,NY,36005,Bronx County
360008506302,NY,36005,Bronx County
360008506326,NY,36005,Bronx County
360008506348,NY,36005,Bronx County
360008506357,NY,36005,Bronx County
360008506386,NY,36005,Bronx County
360008506387,NY,36005,Bronx County
360008506388,NY,36005,Bronx County
360008506506,NY,36005,Bronx County
360008506614,NY,36005,Bronx County
360008600728,NY,36005,Bronx County
360008600795,NY,36005,Bronx County
360008602073,NY,36005,Bronx County
360008602133,NY,36005,Bronx County
360008602160,NY,36005,Bronx County
360008602188,NY,36005,Bronx County
360008602232,NY,36005,Bronx County
360008602238,NY,36005,Bronx County
360008602250,NY,36005,Bronx County
360008602276,NY,36005,Bronx County
360008602288,NY,36005,Bronx County
360008602298,NY,36005,Bronx County
360008602338,NY,36005,Bronx County
360008602410,NY,36005,Bronx County
360008602413,NY,36005,Bronx County
360008602465,NY,36005,Bronx County
360008602486,NY,36005,Bronx County
360008602583,NY,36005,Bronx County
360008602737,NY,36005,Bronx County
360008602751,NY,36005,Bronx County
360008602961,NY,36005,Bronx County
360008603742,NY,36005,Bronx County
360008603747,NY,36005,Bronx County
360008603764,NY,36005,Bronx County
360008603767,NY,36005,Bronx County
360008603780,NY,36005,Bronx County
360008604459,NY,36005,Bronx County
360008604461,NY,36005,Bronx County
360008604808,NY,36005,Bronx County
360008604876,NY,36005,Bronx County
360008604879,NY,36005,Bronx County
360008605175,NY,36005,Bronx County
360008605176,NY,36005,Bronx County
360008605177,NY,36005,Bronx County
360008605191,NY,36005,Bronx County
360008605192,NY,36005,Bronx County
360008605547,NY,36005,Bronx County
360008605561,NY,36005,Bronx County
360008605663,NY,36005,Bronx County
360008605664,NY,36005,Bronx County
360008605665,NY,36005,Bronx County
360008605666,NY,36005,Bronx County
360008605667,NY,36005,Bronx County
360008605668,NY,36005,Bronx County
360008605669,NY,36005,Bronx County
360008605670,NY,36005,Bronx County
360008605673,NY,36005,Bronx County
360008605693,NY,36005,Bronx County
360008605790,NY,36005,Bronx County
360008605791,NY,36005,Bronx County
360008605793,NY,36005,Bronx County
360008605794,NY,36005,Bronx County
360008605861,NY,36005,Bronx County
360008605865,NY,36005,Bronx County
360008605882,NY,36005,Bronx County
360008605981,NY,36005,Bronx County
360008606113,NY,36005,Bronx County
360008606121,NY,36005,Bronx County
360008606132,NY,36005,Bronx County
360008606150,NY,36005,Bronx County
360008606312,NY,36005,Bronx County
360008606329,NY,36005,Bronx County
360008606345,NY,36005,Bronx County
360008606391,NY,36005,Bronx County
360008606392,NY,36005,Bronx County
360008606393,NY,36005,Bronx County
360008606394,NY,36005,Bronx County
360008606395,NY,36005,Bronx County
360008606629,NY,36005,Bronx County
360008606642,NY,36005,Bronx County
360008700127,NY,36005,Bronx County
360008700130,NY,36005,Bronx County
360008700183,NY,36005,Bronx County
360008700739,NY,36005,Bronx County
360008701304,NY,36005,Bronx County
360008701306,NY,36005,Bronx County
360008701307,NY,36005,Bronx County
360008701748,NY,36005,Bronx County
360008701922,NY,36005,Bronx County
360008701940,NY,36005,Bronx County
360008702060,NY,36005,Bronx County
360008702063,NY,36005,Bronx County
360008702067,NY,36005,Bronx County
360008702121,NY,36005,Bronx County
