State_Abbreviation,County_Name,StudyYear,MCInfant,MCToddler,MCPreschool,_75CInfant,_75CToddler,_75CPreschool,MCInfant_flag,MCToddler_flag,MCPreschool_flag,_75CInfant_flag,_75CToddler_flag,_75CPreschool_flag
NJ,Morris County,2013,240.99,235.74,207.18,255.49,251.99,221.68,2,3,1,2,3,1
NJ,Morris County,2014,252,241.5,213.12,281,274,242.12,2,3,1,2,3,1
NJ,Morris County,2015,263,247.25,219.06,306.5,296,262.56,2,3,1,2,3,1
NJ,Morris County,2016,274,253,225,332,318,283,2,3,1,2,3,1
NJ,Morris County,2017,282.77,263.23,240.83,341.54,326.42,292.88,2,3,3,2,3,1
NJ,Morris County,2018,291.54,273.45,256.65,351.08,334.84,302.76,2,3,3,2,3,1
NJ,Morris County,2019,300.31,283.68,272.48,360.63,343.25,312.63,2,3,3,2,3,1
NJ,Morris County,2020,309.08,293.9,288.3,370.17,351.67,322.51,2,3,3,2,3,1
NJ,Morris County,2021,317.85,304.13,304.13,379.71,360.09,332.39,1,1,3,1,1,1
NJ,Morris County,2022,326.62,319.96,319.96,389.25,375.51,349.69,2,3,3,2,3,3
NJ,Ocean County,2008,201.75,186.62,161.4,240.35,219.41,184.5,2,3,1,2,3,1
NJ,Ocean County,2009,201.75,188.1,171.49,221.05,204.5,183.04,2,3,1,2,3,1
NJ,Ocean County,2010,201.75,189.58,181.58,201.75,189.58,181.58,2,3,1,2,3,1
NJ,Ocean County,2011,200.74,194.66,178.17,200.74,194.66,178.17,2,3,1,2,3,1
NJ,Ocean County,2012,199.73,199.73,174.76,199.73,199.73,174.76,1,3,1,1,3,1
NJ,Ocean County,2013,201.55,198.55,177.07,206.05,202.3,181.07,2,3,1,2,3,1
NJ,Ocean County,2014,203.37,197.37,179.38,212.37,204.87,187.38,2,3,1,2,3,1
NJ,Ocean County,2015,205.18,196.18,181.69,218.68,207.43,193.69,2,3,1,2,3,1
NJ,Ocean County,2016,207,195,184,225,210,200,2,3,1,2,3,1
NJ,Ocean County,2017,224.79,212.63,203.83,251.85,236.14,222.9,2,3,3,2,3,1
NJ,Ocean County,2018,242.58,230.26,223.66,278.7,262.28,245.8,2,3,3,2,3,1
NJ,Ocean County,2019,260.36,247.9,243.5,305.56,288.42,268.69,2,3,3,2,3,1
NJ,Ocean County,2020,278.15,265.53,263.33,332.41,314.56,291.59,2,3,3,2,3,1
NJ,Ocean County,2021,295.94,283.16,283.16,359.26,340.7,314.49,1,1,3,1,1,1
NJ,Ocean County,2022,313.73,302.99,302.99,386.11,368.84,337.39,2,3,3,2,3,1
NJ,Passaic County,2008,182.68,168.98,146.15,217.04,198.13,166.61,2,3,1,2,3,1
NJ,Passaic County,2009,182.68,170.32,155.29,199.86,184.9,165.52,2,3,1,2,3,1
NJ,Passaic County,2010,182.68,171.66,164.42,182.68,171.66,164.42,2,3,1,2,3,1
NJ,Passaic County,2011,182.41,176.9,161.9,182.41,176.9,161.9,2,3,1,2,3,1
NJ,Passaic County,2012,182.13,182.13,159.37,182.13,182.13,159.37,1,3,1,1,3,1
NJ,Passaic County,2013,180.35,180.35,154.53,186.6,180.35,155.78,1,3,1,2,3,1
NJ,Passaic County,2014,178.57,178.57,149.69,191.07,178.57,152.19,1,3,1,2,3,1
NJ,Passaic County,2015,176.78,176.78,144.84,195.53,176.78,148.59,1,3,1,2,3,1
NJ,Passaic County,2016,175,175,140,200,175,145,1,3,1,2,3,1
NJ,Passaic County,2017,197.1,194.63,166.63,229.12,205.54,176.5,1,3,3,2,3,1
NJ,Passaic County,2018,219.19,214.26,193.26,258.23,236.09,208.01,1,3,3,2,3,1
NJ,Passaic County,2019,241.29,233.9,219.9,287.35,266.63,239.51,1,3,3,2,3,1
NJ,Passaic County,2020,263.38,253.53,246.53,316.46,297.18,271.02,1,3,3,2,3,1
NJ,Passaic County,2021,285.48,273.16,273.16,345.58,327.72,302.52,1,1,3,1,1,1
NJ,Passaic County,2022,307.58,299.79,299.79,374.7,364.26,334.02,1,3,3,2,3,1
NJ,Salem County,2008,155.02,143.4,124.02,183.08,167.13,140.54,2,3,1,2,3,1
NJ,Salem County,2009,155.02,144.54,131.77,169.05,156.4,140.03,2,3,1,2,3,1
NJ,Salem County,2010,155.02,145.67,139.52,155.02,145.67,139.52,2,3,1,2,3,1
NJ,Salem County,2011,156.54,151.87,138.91,156.54,151.87,138.91,2,3,1,2,3,1
NJ,Salem County,2012,158.06,158.06,138.3,158.06,158.06,138.3,1,3,1,1,3,1
NJ,Salem County,2013,158.8,160.55,139.98,166.05,163.55,147.48,2,3,1,2,3,1
NJ,Salem County,2014,159.53,163.03,141.65,174.03,169.03,156.65,2,3,1,2,3,1
NJ,Salem County,2015,160.27,165.52,143.33,182.02,174.52,165.83,2,3,1,2,3,1
NJ,Salem County,2016,161,168,145,190,180,175,2,3,1,2,3,1
NJ,Salem County,2017,181.57,184.89,166.49,215.91,204.61,195.95,2,3,3,2,3,1
NJ,Salem County,2018,202.13,201.78,187.98,241.82,229.22,216.89,2,3,3,2,3,1
NJ,Salem County,2019,222.7,218.67,209.47,267.73,253.82,237.84,2,3,3,2,3,1
NJ,Salem County,2020,243.27,235.56,230.96,293.64,278.43,258.78,2,3,3,2,3,1
NJ,Salem County,2021,263.83,252.45,252.45,319.55,303.04,279.73,1,1,3,1,1,1
NJ,Salem County,2022,284.4,273.94,273.94,345.46,328.65,300.68,2,3,3,2,3,1
NJ,Somerset County,2008,238.38,220.5,190.7,286.35,261.39,219.81,2,3,1,2,3,1
NJ,Somerset County,2009,238.38,222.25,202.62,262.37,242.69,217.18,2,3,1,2,3,1
NJ,Somerset County,2010,238.38,223.99,214.54,238.38,223.99,214.54,2,3,1,2,3,1
NJ,Somerset County,2011,238.73,231.53,211.87,238.73,231.53,211.87,2,3,1,2,3,1
NJ,Somerset County,2012,239.07,239.07,209.19,239.07,239.07,209.19,1,3,1,1,3,1
NJ,Somerset County,2013,249.3,243.55,214.39,263.05,259.3,227.64,2,3,1,2,3,1
NJ,Somerset County,2014,259.54,248.04,219.6,287.04,279.54,246.1,2,3,1,2,3,1
NJ,Somerset County,2015,269.77,252.52,224.8,311.02,299.77,264.55,2,3,1,2,3,1
NJ,Somerset County,2016,280,257,230,335,320,283,2,3,1,2,3,1
NJ,Somerset County,2017,287.59,266.45,244.85,344.03,328.11,292.96,2,3,3,2,3,1
NJ,Somerset County,2018,295.18,275.89,259.69,353.07,336.21,302.92,2,3,3,2,3,1
NJ,Somerset County,2019,302.77,285.34,274.54,362.1,344.32,312.88,2,3,3,2,3,1
NJ,Somerset County,2020,310.36,294.78,289.38,371.14,352.42,322.84,2,3,3,2,3,1
NJ,Somerset County,2021,317.95,304.23,304.23,380.17,360.53,332.8,1,1,3,1,1,1
NJ,Somerset County,2022,325.54,319.08,319.08,389.2,376.04,342.76,2,3,3,2,3,1
NJ,Sussex County,2008,194.09,179.53,155.27,231.29,211.13,177.54,2,3,1,2,3,1
NJ,Sussex County,2009,194.09,180.95,164.98,212.69,196.75,176.11,2,3,1,2,3,1
NJ,Sussex County,2010,194.09,182.37,174.68,194.09,182.37,174.68,2,3,1,2,3,1
NJ,Sussex County,2011,193.87,188.01,172.06,193.87,188.01,172.06,2,3,1,2,3,1
NJ,Sussex County,2012,193.64,193.64,169.44,193.64,193.64,169.44,1,3,1,1,3,1
NJ,Sussex County,2013,202.73,200.23,177.08,207.73,205.23,183.33,2,3,1,2,3,1
NJ,Sussex County,2014,211.82,206.82,184.72,221.82,216.82,197.22,2,3,1,2,3,1
NJ,Sussex County,2015,220.91,213.41,192.36,235.91,228.41,211.11,2,3,1,2,3,1
NJ,Sussex County,2016,230,220,200,250,240,225,2,3,1,2,3,1
NJ,Sussex County,2017,242.42,231.9,215.9,270.06,258.44,241.33,2,3,3,2,3,1
NJ,Sussex County,2018,254.83,243.79,231.79,290.11,276.87,257.65,2,3,3,2,3,1
NJ,Sussex County,2019,267.25,255.69,247.69,310.17,295.31,273.98,2,3,3,2,3,1
NJ,Sussex County,2020,279.67,267.58,263.58,330.22,313.74,290.3,2,3,3,2,3,1
NJ,Sussex County,2021,292.08,279.48,279.48,350.28,332.18,306.63,1,1,3,1,1,1
NJ,Sussex County,2022,304.5,295.38,295.38,370.34,353.62,322.96,2,3,3,2,3,1
NJ,Union County,2008,190.77,176.46,152.61,227.21,207.41,174.41,2,3,1,2,3,1
NJ,Union County,2009,190.77,177.86,162.15,208.99,193.34,173.05,2,3,1,2,3,1
NJ,Union County,2010,190.77,179.26,171.69,190.77,179.26,171.69,2,3,1,2,3,1
NJ,Union County,2011,190.65,184.89,169.2,190.65,184.89,169.2,2,3,1,2,3,1
NJ,Union County,2012,190.52,190.52,166.71,190.52,190.52,166.71,1,3,1,1,3,1
NJ,Union County,2013,204.39,197.89,171.28,222.39,214.64,185.03,2,3,1,2,3,1
NJ,Union County,2014,218.26,205.26,175.86,254.26,238.76,203.36,2,3,1,2,3,1
NJ,Union County,2015,232.13,212.63,180.43,286.13,262.88,221.68,2,3,1,2,3,1
NJ,Union County,2016,246,220,185,318,287,240,2,3,1,2,3,1
NJ,Union County,2017,254.82,231.51,203.51,324.4,295.99,253.28,2,3,3,2,3,1
NJ,Union County,2018,263.63,243.02,222.02,330.81,304.97,266.56,2,3,3,2,3,1
NJ,Union County,2019,272.45,254.53,240.53,337.21,313.96,279.84,2,3,3,2,3,1
NJ,Union County,2020,281.26,266.05,259.05,343.62,322.95,293.12,2,3,3,2,3,1
NJ,Union County,2021,290.08,277.56,277.56,350.02,331.93,306.4,1,1,3,1,1,1
NJ,Union County,2022,298.9,296.07,296.07,356.42,350.32,319.68,2,3,3,2,3,1
NJ,Warren County,2008,171.22,158.38,136.98,203.16,185.46,155.96,2,3,1,2,3,1
NJ,Warren County,2009,171.22,159.64,145.54,187.19,173.18,155.03,2,3,1,2,3,1
NJ,Warren County,2010,171.22,160.89,154.1,171.22,160.89,154.1,2,3,1,2,3,1
NJ,Warren County,2011,170.35,165.18,151.2,170.35,165.18,151.2,2,3,1,2,3,1
NJ,Warren County,2012,169.47,169.47,148.29,169.47,169.47,148.29,1,3,1,1,3,1
NJ,Warren County,2013,182.1,180.85,158.72,187.35,183.35,164.97,2,3,1,2,3,1
NJ,Warren County,2014,194.74,192.24,169.15,205.24,197.24,181.65,2,3,1,2,3,1
NJ,Warren County,2015,207.37,203.62,179.57,223.12,211.12,198.32,2,3,1,2,3,1
NJ,Warren County,2016,220,215,190,241,225,215,2,3,1,2,3,1
NJ,Warren County,2017,230.99,224.62,204.62,259,242.78,229.95,2,3,3,2,3,1
NJ,Warren County,2018,241.99,234.24,219.24,277.01,260.57,244.91,2,3,3,2,3,1
NJ,Warren County,2019,252.98,243.86,233.86,295.01,278.35,259.86,2,3,3,2,3,1
NJ,Warren County,2020,263.97,253.48,248.48,313.02,296.13,274.82,2,3,3,2,3,1
NJ,Warren County,2021,274.97,263.1,263.1,331.02,313.92,289.77,1,1,3,1,1,1
NJ,Warren County,2022,285.96,277.72,277.72,349.02,333.7,304.72,2,3,3,2,3,1
NM,Bernalillo County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Bernalillo County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Catron County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Chaves County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Cibola County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Colfax County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Curry County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,De Baca County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Doña Ana County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Eddy County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Grant County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Guadalupe County,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Harding County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Harding County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Harding County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Harding County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Harding County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Harding County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Harding County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Harding County,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NM,Harding County,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
