grant_Number,program_type,recipient_name,service_location_name,address_line_one,address_line_two,city,state,zip,zip_4,latitude,longitude,county,funded_slots,status,registration_phone_number,service_location_phone_number,program_admin_ID,program_admin_name,program_admin_address_line_one,program_admin_address_line_two,program_admin_city,program_admin_state,program_admin_zip,program_admin_zip_4,program_admin_county
02CH012820,1,grand_street_settlement_inc_ny,Grand St. Settlement 319 Stanhope,319 Stanhope St,NA,Brooklyn,NY,11237,4355,40.7031185,-73.918576,Kings County,35,Open,(646)201-4202,NA,000,Grand Street Settlement,80 Pitt St,Early Head Start Program,New York,NY,10002,3516,New York County
02HP000600,2,community_action_of_orleans_and_genesee_inc_ny,Little Leapers Day Care Center,305 Allen Rd,NA,Albion,NY,14411,9361,43.2346239,-78.202434,Orleans County,18,Open,(585)589-5683,(585) 589-5683,200,"Community Action of Orleans and Genesee, Inc.",409 E State St,NA,Albion,NY,14411,1123,Orleans County
02HP000600,2,community_action_of_orleans_and_genesee_inc_ny,P.Raising Kids,222 W Center St,NA,Medina,NY,14103,1415,43.220587,-78.390582,Orleans County,12,Open,(585)589-5683,(585) 589-5683,200,"Community Action of Orleans and Genesee, Inc.",409 E State St,NA,Albion,NY,14411,1123,Orleans County
02HP000600,2,community_action_of_orleans_and_genesee_inc_ny,Lucky Ducky Day Care Center,4007 Pearl Street Rd,NA,Batavia,NY,14020,9567,42.994735,-78.2162759,Genesee County,8,Open,(585)589-5683,(585) 589-5683,200,"Community Action of Orleans and Genesee, Inc.",409 E State St,NA,Albion,NY,14411,1123,Orleans County
02HP000600,2,community_action_of_orleans_and_genesee_inc_ny,BrightPath Batavia Center,5079 Clinton Street Rd,NA,Batavia,NY,14020,1126,43.0038108,-78.1457316,Genesee County,16,Open,(585)589-5683,(585) 589-5683,200,"Community Action of Orleans and Genesee, Inc.",409 E State St,NA,Albion,NY,14411,1123,Orleans County
02HP000605,2,salvation_army_the_ny,Cab Horse Commons,677 S Salina St,NA,Syracuse,NY,13202,3535,43.0411971,-76.1505004,Onondaga County,43,Open,(315)479-1193,(1) 315-479,200,The Salvation Army,440 West Nyack Road,NA,West Nyack,NY,10994,1739,Rockland County
02HP000605,2,salvation_army_the_ny,Salina Infant Center,667 S Salina St,NA,Syracuse,NY,13202,3511,43.0413622,-76.1502922,Onondaga County,8,Closed,(315)479-1193,(1) 315-479,200,The Salvation Army,440 West Nyack Road,NA,West Nyack,NY,10994,1739,Rockland County
02HP000605,2,salvation_army_the_ny,Atonement Child Care Center,116 W Glen Ave,NA,Syracuse,NY,13205,2332,43.0059022,-76.1445943,Onondaga County,6,Open,(315)479-1193,(315) 315-1193,200,The Salvation Army,440 West Nyack Road,NA,West Nyack,NY,10994,1739,Rockland County
02HP000604,2,l_i_child_and_family_development_services_inc_ny,Bay Shore Day Care & Preschool,107 E Main St,NA,Bay Shore,NY,11706,8305,40.7236141,-73.2455903,Suffolk County,16,Open,(631)758-5200 - 0122,(631) 758-5200,200,"L. I. Child & Family Development Services, Inc.",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02HP000604,2,l_i_child_and_family_development_services_inc_ny,Marks of Excellence,455 Albany Ave,NA,Amityville,NY,11701,1193,40.698986,-73.409214,Suffolk County,40,Open,(631)758-5200 - 0122,(631) 758-5200,200,"L. I. Child & Family Development Services, Inc.",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02HP000604,2,l_i_child_and_family_development_services_inc_ny,Story Book Hollow,38 Adirondack Dr,NA,Selden,NY,11784,3211,40.865631,-73.029691,Suffolk County,16,Open,(631)758-5200 - 0122,(631) 758-5200,200,"L. I. Child & Family Development Services, Inc.",98 Austin St,NA,Patchogue,NY,11772,2615,Suffolk County
02HP000613,2,quality_care_resource_and_referral_services_inc_nj,Golden Gate Inc.- Clayton,253 Maple St,NA,Clayton,NJ,08312,1421,39.6565889,-75.097306,Gloucester County,24,Open,(856)628-8600,(856) 863-4900,200,"Quality Care Resource and Referral Services, Inc.",1019 E Landis Ave,NA,Vineland,NJ,08360,4043,Cumberland County
02HP000613,2,quality_care_resource_and_referral_services_inc_nj,Greater Deliverance,2120 N Delsea Dr,Bldg A,Vineland,NJ,08360,1971,39.5176808,-75.0416293,Cumberland County,48,Open,(856)628-8600,(856) 794-4844,200,"Quality Care Resource and Referral Services, Inc.",1019 E Landis Ave,NA,Vineland,NJ,08360,4043,Cumberland County
02HP000613,2,quality_care_resource_and_referral_services_inc_nj,Great Start Learning Center,1104 Delsea Dr N,NA,Glassboro,NJ,08028,1444,39.7241266,-75.1158161,Gloucester County,24,Open,(856)628-8600,(856) 589-2008,200,"Quality Care Resource and Referral Services, Inc.",1019 E Landis Ave,NA,Vineland,NJ,08360,4043,Cumberland County
02HP000613,2,quality_care_resource_and_referral_services_inc_nj,Golden Gate -Wenonah,645 Georgetown Rd,NA,Wenonah,NJ,08090,1250,39.8002991,-75.1609026,Gloucester County,32,Open,(856)628-8600,NA,200,"Quality Care Resource and Referral Services, Inc.",1019 E Landis Ave,NA,Vineland,NJ,08360,4043,Cumberland County
02HP000613,2,quality_care_resource_and_referral_services_inc_nj,Golden Gate Child Care Development Center II,120 W Wood St,NA,Vineland,NJ,08360,8115,39.4880199,-75.0340079,Cumberland County,72,Open,(856)628-8600,(856) 205-0556,200,"Quality Care Resource and Referral Services, Inc.",1019 E Landis Ave,NA,Vineland,NJ,08360,4043,Cumberland County
02HP000613,2,quality_care_resource_and_referral_services_inc_nj,Golden Gate - Millville,250 Rieck Ave,NA,Millville,NJ,08332,4660,39.3928746,-75.0759438,Cumberland County,40,Open,(856)628-8600,(856) 205-0556,200,"Quality Care Resource and Referral Services, Inc.",1019 E Landis Ave,NA,Vineland,NJ,08360,4043,Cumberland County
02HP000613,2,quality_care_resource_and_referral_services_inc_nj,Golden Gate Bridgeton,41 N Pearl St,NA,Bridgeton,NJ,08302,1901,39.4298899,-75.2320903,Cumberland County,16,Open,(856)628-8600,(856) 221-3444,200,"Quality Care Resource and Referral Services, Inc.",1019 E Landis Ave,NA,Vineland,NJ,08360,4043,Cumberland County
02CH012825,1,livingston_wyoming_county_chapter_nysarc_ny,KidStart,5871 Groveland Station Rd,NA,Mount Morris,NY,14510,9767,42.7357479,-77.8282844,Livingston County,50,Open,(585)658-4023 - 4403,(585) 658-4023,000,"GENESEE-LIVINGSTON-ORLEANS-WYOMING COUNTIES CHAPTER NYSARC,INC.",5871 Groveland Station Rd,NA,Mount Morris,NY,14510,9767,Livingston County
02CH012830,1,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - Clifton Father Mychal Judge",712 Gregory Ave,NA,Clifton,NJ,07011,3739,40.8685066,-74.1465803,Passaic County,30,Open,(973)962-0055,(973) 472-8880,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - Clifton School # 17",361 Lexington Ave,NA,Clifton,NJ,07011,2343,40.8738682,-74.1309408,Passaic County,30,Open,(973)962-0055,(973) 907-3441,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - West Milford",41 Henry Rd,NA,Hewitt,NJ,07421,1729,41.184848,-74.385934,Passaic County,15,Open,(973)962-0055,(973) 853-2020,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - Wayne",45 Reinhardt Rd,NA,Wayne,NJ,07470,2210,40.9309015,-74.2023736,Passaic County,30,Open,(973)962-0055,(973) 389-0011,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - Pompton Lakes",59 Hamburg Tpke,NA,Pompton Lakes,NJ,07442,2308,41.000362,-74.296115,Passaic County,34,Open,(973)962-0055,(973) 907-4627,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,"Center For Family Resources, Inc. - Ringwood",12 Morris Rd,NA,Ringwood,NJ,07456,1700,41.1310742,-74.2572133,Passaic County,30,Open,(973)962-0055,(973) 962-0055,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - Clifton School  #14",99 Saint Andrews Blvd,NA,Clifton,NJ,07012,1363,40.8561019,-74.1676783,Passaic County,30,Open,(973)962-0055,(973) 591-5219,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,Center for Family Resources CELA A,39 Allwood Rd,NA,Clifton,NJ,07014,1601,40.8327445,-74.1429595,Passaic County,30,Open,(973)962-0055,(973) 778-0305,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,Center for Family Resources CELA B,290 Brighton Rd,NA,Clifton,NJ,07012,1414,40.8541989,-74.1565673,Passaic County,59,Open,(973)962-0055,(973) 470-2060,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,Center for Family Resources #12,165 Clifton Ave,NA,Clifton,NJ,07011,1931,40.876777,-74.1321164,Passaic County,15,Open,(973)962-0055,(973) 470-2393,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,1,center_for_family_resources_inc_nj,Center for Family Resources #4,194 W 2nd St,NA,Clifton,NJ,07011,2462,40.8878104,-74.1574388,Passaic County,14,Open,(973)962-0055,(973) 470-2382,000,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,2,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - Clifton Father Mychal Judge",712 Gregory Ave,NA,Clifton,NJ,07011,3739,40.8685066,-74.1465803,Passaic County,16,Open,(973)962-0055,(973) 472-8880,200,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,2,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - West Milford",41 Henry Rd,NA,Hewitt,NJ,07421,1729,41.184848,-74.385934,Passaic County,8,Open,(973)962-0055,(973) 853-2020,200,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,2,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - Wayne",45 Reinhardt Rd,NA,Wayne,NJ,07470,2210,40.9309015,-74.2023736,Passaic County,16,Open,(973)962-0055,(973) 389-0011,200,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,2,center_for_family_resources_inc_nj,"Center for Family Resources, Inc. - Pompton Lakes",59 Hamburg Tpke,NA,Pompton Lakes,NJ,07442,2308,41.000362,-74.296115,Passaic County,22,Open,(973)962-0055,(973) 907-4627,200,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,2,center_for_family_resources_inc_nj,"Center For Family Resources, Inc. - Ringwood",12 Morris Rd,NA,Ringwood,NJ,07456,1700,41.1310742,-74.2572133,Passaic County,16,Open,(973)962-0055,(973) 962-0055,200,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,2,center_for_family_resources_inc_nj,Calvary Baptist Church,462 Lexington Ave,NA,Clifton,NJ,07011,2355,40.8762641,-74.133401,Passaic County,22,Open,(973)962-0055,(201) 397-2471,200,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012830,2,center_for_family_resources_inc_nj,St. Timothy's Lutheran Church,395 Valley Rd,NA,Wayne,NJ,07470,3946,40.9265547,-74.2332936,Passaic County,10,Open,(973)962-0055,(201) 397-2471,200,"Center for Family Resources, Inc.",12 Morris Road,NA,Ringwood,NJ,07456,1700,Passaic County
02CH012826,2,university_settlement_society_of_new_york_ny,University Settlement Early Head Start,184 Eldridge St,NA,New York,NY,10002,2924,40.7205717,-73.9906375,New York County,80,Open,(212)453-4511,(212) 453-4554,200,University Settlement Society of New York,184 Eldridge Street,NA,New York,NY,10002,2924,New York County
02CH012826,2,university_settlement_society_of_new_york_ny,University Settlement Early Head Start,89 Catherine St,NA,New York,NY,10038,1307,40.7105831,-73.99652689999999,New York County,8,Open,(212)453-4511,(212) 453-4554,200,University Settlement Society of New York,184 Eldridge Street,NA,New York,NY,10002,2924,New York County
02CH012826,2,university_settlement_society_of_new_york_ny,Early Head Start - Children's Corner,565 Livonia Ave,NA,Brooklyn,NY,11207,5209,40.6646581,-73.8962195,Kings County,48,Open,(212)453-4511,(212) 453-4554,200,University Settlement Society of New York,184 Eldridge Street,NA,New York,NY,10002,2924,New York County
02HP000607,2,center_for_family_svcs_inc_nj,MiCasita,551 Spruce St,NA,Camden,NJ,08103,2135,39.9354193,-75.1188616,Camden County,32,Open,(856)964-1990,(856) 541-4772,200,"Center for Family Services, Inc.",584 Benson Street,NA,Camden,NJ,08103,1324,Camden County
02HP000616,2,head_start_of_rockland_inc_ny,Teacher Mommy,230 W Route 59,NA,Spring Valley,NY,10977,5495,41.109633,-74.045547,Rockland County,32,Open,(845)429-4122 - 313,(1) 845-352,200,"Head Start of Rockland, Inc.",117 Route 9W,NA,Haverstraw,NY,10927,1404,Rockland County
02HP000616,2,head_start_of_rockland_inc_ny,Haverstraw Day Care,71 S Route 9W,Ste 1,West Haverstraw,NY,10993,1040,41.2019161,-73.9847137,Rockland County,14,Open,(845)429-4122 - 313,(1) 845-429,200,"Head Start of Rockland, Inc.",117 Route 9W,NA,Haverstraw,NY,10927,1404,Rockland County
02HP000617,2,union_township_community_action_organization_nj,UTCAO,2410 Springfield Ave,NA,Vauxhall,NJ,07088,1026,40.717747,-74.29041899999999,Union County,35,Not Reported,(908)686-6150 - 115,(908) 686-6150,200,UNION TOWNSHIP COMMUNITY ACTION ORGANIZATION INC,2410 SPRINGFIELD AVENUE,NA,VAUXHALL,NJ,07088,1330,Union County
02HP000617,2,union_township_community_action_organization_nj,Newark Day Center,305 Halsey St,NA,Newark,NJ,07102,2617,40.7321914,-74.1760501,Essex County,32,Not Reported,(908)686-6150 - 115,(973) 643-5710,200,UNION TOWNSHIP COMMUNITY ACTION ORGANIZATION INC,2410 SPRINGFIELD AVENUE,NA,VAUXHALL,NJ,07088,1330,Union County
02HP000617,2,union_township_community_action_organization_nj,Brighter Tomorrows Academy,246 18th Ave,NA,Newark,NJ,07108,2316,40.7300549,-74.1927998,Essex County,19,Not Reported,(908)686-6150 - 115,(973) 424-0100,200,UNION TOWNSHIP COMMUNITY ACTION ORGANIZATION INC,2410 SPRINGFIELD AVENUE,NA,VAUXHALL,NJ,07088,1330,Union County
04CH012838,1,ashland_independent_school_district_ky,ASHLAND HEAD START,1820 Hickman St,NA,Ashland,KY,41101,2424,38.4774024,-82.6569376,Boyd County,120,Open,(606)327-2715,(606) 327-2715,000,Ashland Board of Education,1820 Hickman St,NA,Ashland,KY,41101,2424,Boyd County
04CH012810,2,emanuel_county_board_of_education_ga,Emanuel County Early Head Start,201 N Main St,NA,Swainsboro,GA,30401,3500,32.5984956,-82.3346554,Emanuel County,55,Open,(478)237-3434,(478) 237-3434,200,EMANUEL COUNTY SCHOOL DISTRICT,308 Tiger Trl,NA,Swainsboro,GA,30401,4821,Emanuel County
04HP000632,2,audubon_area_community_services_inc_ky,Playschool Child Care Center,215 Moe Ln,NA,Elkton,KY,42220,8769,36.8236845,-87.1948349,Todd County,24,Open,(270)686-1649,(270) 265-3888,200,"Audubon Area Community Services, Inc.",1700 West 5th Street,NA,Owensboro,KY,42301,1952,Daviess County
04HP000632,2,audubon_area_community_services_inc_ky,Union County Child Care Center,4464 US Highway 60 E,NA,Morganfield,KY,42437,6633,37.629773,-87.9445553,Union County,8,Open,(270)686-1649,(270) 389-9734,200,"Audubon Area Community Services, Inc.",1700 West 5th Street,NA,Owensboro,KY,42301,1952,Daviess County
04HP000632,2,audubon_area_community_services_inc_ky,Wayland Child Development Center,111 W Frederica St,NA,Hartford,KY,42347,1858,37.4475594461884,-86.9012801263893,Ohio County,24,Open,(270)686-1649,(270) 298-9505,200,"Audubon Area Community Services, Inc.",1700 West 5th Street,NA,Owensboro,KY,42301,1952,Daviess County
04HP000632,2,audubon_area_community_services_inc_ky,Webster County Alpha Academy at Providence,470 S Broadway St,NA,Providence,KY,42450,1642,37.3930099,-87.7593815,Webster County,8,Open,(270)686-1649,(270) 667-2505,200,"Audubon Area Community Services, Inc.",1700 West 5th Street,NA,Owensboro,KY,42301,1952,Daviess County
04HP000632,2,audubon_area_community_services_inc_ky,Webster County Alpha Academy at Sebree,157 N State St,NA,Sebree,KY,42455,2158,37.6046322,-87.5344938,Webster County,8,Open,(270)686-1649,(270) 835-9216,200,"Audubon Area Community Services, Inc.",1700 West 5th Street,NA,Owensboro,KY,42301,1952,Daviess County
04HP000632,2,audubon_area_community_services_inc_ky,New Horizon Child Development Center,1305 Glass Ave,NA,Hopkinsville,KY,42240,1899,36.8765877,-87.5002683,Christian County,8,Open,(270)686-1649,(270) 874-2378,200,"Audubon Area Community Services, Inc.",1700 West 5th Street,NA,Owensboro,KY,42301,1952,Daviess County
04HP000633,2,family_resource_agency_inc_ga,WHITFIELD DALTON HS/EHS,515 S Pentz St,NA,Dalton,GA,30720,8228,34.7667804,-84.9688924,Whitfield County,32,Open,(706)419-7018,(706) 529-7271,200,"Family Resource Agency, Inc.",410 Chickamauga Ave,Ste 200,Rossville,GA,30741,1355,Walker County
04HP000633,2,family_resource_agency_inc_ga,KID'S COMMUNITY EHS,2209 Cleveland Hwy,NA,Dalton,GA,30721,8152,34.8138047,-84.9482224,Whitfield County,16,Open,(706)419-7018,(706) 671-2651,200,"Family Resource Agency, Inc.",410 Chickamauga Ave,Ste 200,Rossville,GA,30741,1355,Walker County
04HP000633,2,family_resource_agency_inc_ga,KIDS COMMUNITY VARNELL,101 Kids Dr,NA,Dalton,GA,30720,6357,34.8784736,-84.9844293,Whitfield County,16,Open,(706)419-7018,NA,200,"Family Resource Agency, Inc.",410 Chickamauga Ave,Ste 200,Rossville,GA,30741,1355,Walker County
04HP000623,2,clayton_county_community_service_authority_inc_ga,NEW VISION ACADEMY,5320 Phillips Dr,NA,Morrow,GA,30260,3722,33.6092889,-84.3560594,Clayton County,32,Open,(404)363-2821,(470) 610-6340,200,"Clayton County Community Services Authority, Inc.",1000 Main St,NA,Forest Park,GA,30297,1473,Clayton County
04HP000623,2,clayton_county_community_service_authority_inc_ga,BROOKWOOD CENTER,3639 Brookwood Blvd,NA,Rex,GA,30273,5806,33.5749406,-84.2688636,Clayton County,16,Open,(404)363-2821,(678) 788-8920,200,"Clayton County Community Services Authority, Inc.",1000 Main St,NA,Forest Park,GA,30297,1473,Clayton County
